HIDistant_Sonde
Date,Time,Time (Fract. Sec),Site,Chlorophyll RFU,Chlorophyll RFU,Cond µS/cm,Depth,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TAL PC RFU,TAL PE RFU,TDS mg/L,Wiper Position volt,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg,Depth Round
7/14/20,15:25:36,0,hurricane island far,0.51,0.51,37684.3,25.178,51899,95.8,98.6,8.49,36.723,33.34,51006,-0.37,2.31,33154,1.207,NA,NA,11.325,25.318,44.03944,-68.91801,2.4,6.26,11.6,761.4,25
7/14/20,15:25:37,0,hurricane island far,0.53,0.51,37684.3,25.18,51906,95.8,98.6,8.49,36.725,33.35,51012.8,-0.38,2.29,33158,1.206,NA,NA,11.321,25.145,44.03944,-68.91801,2.4,6.26,11.6,761.3,25
7/14/20,15:25:38,0,hurricane island far,0.53,0.51,37684.8,24.073,51909.3,95.8,98.5,8.49,35.111,33.35,51016.1,-0.39,2.31,33160,1.207,NA,NA,11.318,24.489,44.03945,-68.91801,2.2,6.26,11.6,761.4,24
7/14/20,15:25:39,0,hurricane island far,0.54,0.49,37686.5,23.288,51914.8,95.7,98.5,8.49,33.966,33.35,51021.4,-0.39,2.31,33164,1.207,NA,NA,11.316,23.705,44.03945,-68.91801,2,6.26,11.6,761.4,23
7/14/20,15:25:40,0,hurricane island far,0.51,0.46,37692.2,22.443,51923.9,95.7,98.5,8.49,32.734,33.36,51030.4,-0.42,2.32,33170,1.207,NA,NA,11.315,22.819,44.03945,-68.91802,1.9,6.26,11.6,761.4,22
7/14/20,15:25:41,0,hurricane island far,0.49,0.45,37699.8,22.117,51934,95.8,98.5,8.49,32.259,33.37,51040.3,-0.43,2.33,33176,1.206,NA,NA,11.316,22.199,44.03945,-68.91802,2.1,6.26,11.6,761.6,22
7/14/20,15:25:42,0,hurricane island far,0.48,0.45,37710.6,21.023,51945.5,95.8,98.6,8.49,30.663,33.38,51051.6,-0.44,2.29,33184,1.206,NA,NA,11.319,21.464,44.03945,-68.91803,2.5,6.26,11.6,761.4,21
7/14/20,15:25:43,0,hurricane island far,0.46,0.43,37732.1,20.497,51964.5,95.8,98.6,8.49,29.896,33.39,51070.4,-0.45,2.31,33196,1.207,NA,NA,11.326,20.817,44.03945,-68.91803,2.7,6.26,11.6,761.4,20
7/14/20,15:25:44,0,hurricane island far,0.44,0.42,37744.6,19.894,51973.5,95.9,98.7,8.5,29.016,33.4,51079.4,-0.46,2.31,33202,1.207,NA,NA,11.333,20.158,44.03945,-68.91804,2.6,6.26,11.6,761.4,20
7/14/20,15:25:45,0,hurricane island far,0.43,0.4,37765.1,19.22,51984.2,96,98.8,8.5,28.033,33.41,51090.1,-0.47,2.35,33209,1.207,NA,NA,11.345,19.42,44.03946,-68.91804,2.8,6.26,11.7,761.4,19
7/14/20,15:25:46,0,hurricane island far,0.44,0.39,37791.1,18.908,51995,96.1,98.9,8.51,27.578,33.42,51100.9,-0.48,2.4,33216,1.207,NA,NA,11.365,18.659,44.03946,-68.91805,2.6,6.26,11.7,761.4,19
7/14/20,15:25:47,0,hurricane island far,0.44,0.4,37809.8,17.696,52001.5,96.2,99,8.51,25.81,33.42,51107.6,-0.49,2.42,33220,1.207,NA,NA,11.377,18.015,44.03946,-68.91805,2.8,6.26,11.7,761.5,18
7/14/20,15:25:48,0,hurricane island far,0.44,0.4,37832.2,17.153,52007.1,96.3,99.1,8.52,25.019,33.43,51113.3,-0.5,2.39,33224,1.207,NA,NA,11.399,17.453,44.03947,-68.91805,3.2,6.26,11.7,761.5,17
7/14/20,15:25:49,0,hurricane island far,0.47,0.41,37864.5,16.652,52011.3,96.4,99.2,8.53,24.288,33.43,51118,-0.52,2.33,33227,1.207,NA,NA,11.425,16.929,44.03947,-68.91806,3.1,6.26,11.7,761.6,17
7/14/20,15:25:50,0,hurricane island far,0.48,0.43,37880.6,16.214,52011.9,96.5,99.3,8.53,23.649,33.43,51118.8,-0.52,2.31,33227,1.207,NA,NA,11.445,16.177,44.03948,-68.91806,3.4,6.26,11.7,761.5,16
7/14/20,15:25:51,0,hurricane island far,0.48,0.44,37907,15.844,52011.7,96.6,99.4,8.54,23.109,33.44,51119,-0.52,2.29,33227,1.207,NA,NA,11.468,15.586,44.03948,-68.91807,4.3,6.26,11.7,761.5,16
7/14/20,15:25:52,0,hurricane island far,0.49,0.45,37938.4,14.358,52011.1,96.8,99.6,8.54,20.942,33.44,51119,-0.53,2.25,33227,1.207,NA,NA,11.504,14.799,44.03949,-68.91807,4,6.26,11.7,761.4,14
7/14/20,15:25:53,0,hurricane island far,0.49,0.46,37958.2,13.662,52008.2,96.8,99.7,8.55,19.927,33.44,51116.5,-0.53,2.24,33226,1.207,NA,NA,11.523,14.03,44.03949,-68.91808,4.1,6.26,11.7,761.5,14
7/14/20,15:25:54,0,hurricane island far,0.49,0.47,37980.7,12.628,52002.8,96.9,99.8,8.55,18.418,33.44,51111.6,-0.53,2.23,33223,1.207,NA,NA,11.553,13.083,44.03949,-68.91808,4.5,6.26,11.7,761.5,13
7/14/20,15:25:55,0,hurricane island far,0.5,0.48,38011,12.22,51991.9,97.1,99.9,8.56,17.823,33.43,51101.6,-0.52,2.19,33216,1.207,NA,NA,11.588,12.31,44.03949,-68.91808,5.2,6.26,11.7,761.5,12
7/14/20,15:25:56,0,hurricane island far,0.51,0.48,38024.7,11.972,51984.4,97.2,100,8.56,17.46,33.43,51094.6,-0.51,2.2,33212,1.207,NA,NA,11.611,11.674,44.03949,-68.91809,5.3,6.26,11.7,761.5,12
7/14/20,15:25:57,0,hurricane island far,0.52,0.49,38050.7,10.732,51969.6,97.3,100.1,8.56,15.653,33.42,51080.7,-0.5,2.23,33202,1.207,NA,NA,11.645,11.076,44.0395,-68.91809,5.3,6.26,11.7,761.5,11
7/14/20,15:25:58,0,hurricane island far,0.51,0.48,38069.2,9.896,51961.3,97.4,100.2,8.57,14.433,33.42,51073,-0.49,2.26,33197,1.207,NA,NA,11.673,10.323,44.0395,-68.91809,5.4,6.26,11.7,761.4,10
7/14/20,15:25:59,0,hurricane island far,0.51,0.48,38084.8,9.328,51954.5,97.4,100.3,8.57,13.604,33.41,51066.8,-0.47,2.26,33193,1.207,NA,NA,11.69,9.65,44.0395,-68.91809,5.5,6.26,11.7,761.5,9
7/14/20,15:26:00,0,hurricane island far,0.52,0.51,38104.8,8.929,51949.3,97.5,100.4,8.57,13.023,33.41,51062.1,-0.46,2.29,33190,1.207,NA,NA,11.718,8.984,44.0395,-68.91809,5.6,6.26,11.7,761.5,9
7/14/20,15:26:01,0,hurricane island far,0.53,0.54,38141.8,8.542,51952.5,97.7,100.5,8.58,12.459,33.42,51065.8,-0.44,2.34,33193,1.207,NA,NA,11.749,8.203,44.03951,-68.9181,5.7,6.26,11.7,761.4,9
7/14/20,15:26:02,0,hurricane island far,0.55,0.57,38178.4,6.89,51965.6,97.8,100.7,8.59,10.048,33.43,51079.3,-0.42,2.39,33202,1.207,NA,NA,11.781,7.343,44.03951,-68.9181,5.9,6.26,11.7,761.5,7
7/14/20,15:26:03,0,hurricane island far,0.56,0.6,38231.7,5.855,51989.2,98,100.8,8.6,8.539,33.45,51103.2,-0.41,2.43,33217,1.207,NA,NA,11.813,6.287,44.03951,-68.91811,6.4,6.26,11.7,761.5,6
7/14/20,15:26:04,0,hurricane island far,0.59,0.63,38290.3,4.798,52016.6,101.1,104.1,8.86,6.997,33.47,51130.9,-0.39,2.46,33235,1.207,NA,NA,11.858,5.133,44.03952,-68.91811,6.9,6.26,11.7,761.4,5
7/14/20,15:26:05,0,hurricane island far,0.63,0.68,38368.9,4.615,52049.6,102,104.9,8.93,6.731,33.5,51164.4,-0.37,2.5,33257,1.207,NA,NA,11.906,4.389,44.03952,-68.91811,5.8,6.26,11.7,761.6,5
7/14/20,15:26:06,0,hurricane island far,0.66,0.76,38443.5,3.303,52072.8,102.6,105.6,8.97,4.817,33.52,51188.5,-0.35,2.56,33273,1.207,NA,NA,11.973,3.631,44.03952,-68.91811,6,6.26,11.7,761.4,3
7/14/20,15:26:07,0,hurricane island far,0.71,0.83,38535.9,2.186,52095.3,104,107,9.08,3.189,33.54,51212.3,-0.33,2.64,33288,1.207,NA,NA,12.041,2.52,44.03952,-68.91812,6.3,6.26,11.7,761.4,2
7/14/20,15:26:08,0,hurricane island far,0.74,0.9,38642.8,1.371,52138.1,104.5,107.5,9.11,2,33.58,51256,-0.31,2.71,33316,1.207,NA,NA,12.128,1.854,44.03952,-68.91812,6,6.26,11.7,761.4,1
7/14/20,15:26:09,0,hurricane island far,0.8,0.98,38786.2,1.285,52194.5,105.8,109,9.2,1.875,33.62,51313.8,-0.28,6.9,33354,1.207,NA,NA,12.218,1.085,44.03953,-68.91813,6,6.26,11.7,761.3,1
7/14/20,15:26:10,0,hurricane island far,0.86,1.08,38929.5,0.28,50723.7,106.8,110,9.11,0.408,32.65,49904.3,-0.24,6.05,32438,1.207,NA,NA,13.522,0.376,44.03953,-68.91814,6,6.26,11.7,761.5,0
7/14/20,15:26:11,0,hurricane island far,0.93,1.18,39092.9,0.123,50652.5,107.3,110.4,9.11,0.179,32.61,49842,-0.2,5.7,32397,1.207,NA,NA,13.709,0.23,44.03953,-68.91814,5.2,6.26,11.7,761.4,0
7/14/20,15:26:12,0,hurricane island far,0.96,0.04,39152.9,0.018,50574,108,111.1,9.14,0.026,32.56,49769.3,-0.16,11.92,32350,1.207,NA,NA,13.845,0.063,44.03953,-68.91814,4.9,6.26,11.7,761.5,0
7/14/20,15:26:13,0,hurricane island far,0.94,0.07,39152.9,0.019,50524.2,108.5,111.6,9.17,0.027,32.53,49721.7,-0.11,7.8,32319,1.207,NA,NA,13.871,0.025,44.03953,-68.91814,4.9,6.26,11.7,761.6,0
7/14/20,15:26:14,0,hurricane island far,0.89,0.61,29.9,0.019,38.6,112,115.3,11.58,0.027,0.02,38,-0.04,2.88,25,1.207,NA,NA,13.886,0.021,44.03953,-68.91815,4.9,6.26,11.7,761.5,0
7/14/20,15:26:15,0,hurricane island far,0.86,0.21,20.9,0.019,26.9,112.4,115.7,11.61,0.027,0.01,26.5,0.04,2.56,17,1.207,NA,NA,13.888,0.019,44.03954,-68.91815,5.2,6.26,11.6,761.4,0
7/14/20,15:26:16,0,hurricane island far,0.81,0.23,18.5,0.019,23.9,112.8,116.1,11.65,0.027,0.01,23.5,0.12,2.5,15,1.207,NA,NA,13.887,0.017,44.03954,-68.91815,5.2,6.26,11.6,761.4,0
7/14/20,15:26:17,0,hurricane island far,0.75,0.32,18,0.019,23.2,112.7,115.9,11.64,0.026,0.01,22.9,0.16,2.49,15,1.207,NA,NA,13.888,0.018,44.03954,-68.91816,5.3,6.26,11.6,761.3,0
7/14/20,15:26:18,0,hurricane island far,0.71,0.38,18.1,0.018,23.3,112.3,115.6,11.6,0.026,0.01,23,0.17,2.34,15,1.207,NA,NA,13.89,0.018,44.03954,-68.91816,4.4,6.26,11.6,761.4,0
7/14/20,15:26:19,0,hurricane island far,0.63,0.4,17.6,0.018,22.7,112,115.3,11.57,0.026,0.01,22.3,0.18,2.2,15,1.207,NA,NA,13.892,0.018,44.03955,-68.91816,4.4,6.26,11.6,761.5,0
7/14/20,15:26:20,0,hurricane island far,0.52,0.42,16.9,0.019,21.8,111.7,115,11.54,0.026,0.01,21.5,0.18,2.07,14,1.207,NA,NA,13.894,0.02,44.03955,-68.91817,4.1,6.26,11.6,761.4,0
7/14/20,15:26:21,0,hurricane island far,0.38,0.44,16.1,0.019,20.8,111.5,114.7,11.52,0.027,0.01,20.5,0.17,1.96,13,1.207,NA,NA,13.895,0.021,44.03955,-68.91817,4.3,6.26,11.6,761.4,0
7/14/20,15:26:22,0,hurricane island far,0.31,0.44,16.1,0.035,20.7,121,124.5,12.5,0.05,0.01,20.4,0.2,2,13,1.206,NA,NA,13.905,0.367,44.03955,-68.91817,4.3,6.26,11.6,761.3,0
7/14/20,15:26:23,0,hurricane island far,0.3,0.47,3917.2,0.053,4848.3,114.9,118.3,11.35,0.075,2.57,4778.4,0.27,2.24,3106,1.207,NA,NA,15.564,0.267,44.03955,-68.91818,3.8,6.26,11.6,761.4,0
7/14/20,15:26:24,0,hurricane island far,0.28,0.51,3886,0.055,4753.6,112.1,115.3,10.9,0.079,2.52,4687.5,0.35,2.37,3047,1.207,NA,NA,16.104,0.095,44.03955,-68.91818,4,6.26,11.6,761.4,0
7/14/20,15:26:25,0,hurricane island far,0.28,0.53,3975.9,0.053,4812.5,110.8,114.1,10.7,0.076,2.56,4747.8,0.45,2.47,3086,1.207,NA,NA,16.489,0.041,44.03956,-68.9182,4,6.26,11.7,761.3,0
7/14/20,15:26:26,0,hurricane island far,0.25,0.5,3998.9,0.051,4821.2,109.7,112.8,10.52,0.073,2.56,4757.2,0.5,2.53,3092,1.207,NA,NA,16.673,0.034,44.03957,-68.91821,3.5,6.26,11.7,761.4,0
7/14/20,15:26:27,0,hurricane island far,0.22,0.51,4023.1,0.05,4831.5,108.5,111.7,10.38,0.071,2.57,4768.3,0.55,2.55,3099,1.207,NA,NA,16.818,0.031,44.03957,-68.91821,3.9,6.26,11.7,761.5,0
7/14/20,15:26:28,0,hurricane island far,0.2,0.52,4016.4,0.049,4810,107.8,110.9,10.28,0.069,2.56,4747.8,0.6,2.44,3086,1.207,NA,NA,16.948,0.026,44.03957,-68.91821,3.9,6.26,11.7,761.5,0
7/14/20,15:26:29,0,hurricane island far,0.16,0.54,4001.5,0.047,4780.6,107,110.2,10.19,0.067,2.54,4719.4,0.64,2.36,3068,1.207,NA,NA,17.047,0.023,44.03957,-68.91822,4.8,6.26,11.7,761.4,0
7/14/20,15:26:30,0,hurricane island far,0.16,0.55,3985.7,0.045,4752.4,102.6,105.6,9.75,0.065,2.52,4692,0.69,2.31,3050,1.207,NA,NA,17.118,0.021,44.03957,-68.91822,4.2,6.26,11.7,761.3,0
7/14/20,15:26:31,0,hurricane island far,0.17,0.55,3977.2,0.044,4735.6,101.5,104.5,9.63,0.063,2.51,4675.7,0.73,2.27,3039,1.207,NA,NA,17.186,0.022,44.03957,-68.91822,4.2,6.26,11.7,761.4,0
7/21/20,16:15:28,0,hurricane island far,0.17,0.01,1668.8,0.005,1726.4,99,101.9,8.39,0.007,0.87,1721.1,-0.78,1.42,1119,1.206,NA,NA,23.408,0.012,44.03942,-68.91673,1.6,6.24,11.7,760.4,0
7/21/20,16:15:29,0,hurricane island far,0.17,0.01,458.9,0.005,474,98.8,101.7,8.37,0.007,0.23,472.6,-0.78,1.42,307,1.206,NA,NA,23.495,0.012,44.03942,-68.91672,1.7,6.24,11.7,760.4,0
7/21/20,16:15:30,0,hurricane island far,0.12,0.08,458.9,0.006,474,98.8,101.7,8.37,0.008,0.23,472.6,-0.48,2.74,307,1.206,NA,NA,23.495,0.012,44.03942,-68.91671,1.7,6.24,11.7,760.5,0
7/21/20,16:15:31,0,hurricane island far,0.21,0.15,3.4,0.013,3.5,95.5,98.3,8.11,0.018,0,3.5,-0.34,-0.19,2,1.206,NA,NA,23.431,0.012,44.03942,-68.91671,2.2,6.24,11.7,760.5,0
7/21/20,16:15:32,0,hurricane island far,0.26,0.19,269.3,0.012,278.8,77.3,79.6,6.58,0.017,0.13,277.9,-0.29,1.16,181,1.206,NA,NA,23.376,0.027,44.03942,-68.91672,1.7,6.24,11.7,760.5,0
7/21/20,16:15:33,0,hurricane island far,0.26,0.21,269.3,0.085,295.8,81.1,83.4,7.14,0.12,0.14,293.5,-0.34,1.27,191,1.206,NA,NA,20.681,0.261,44.03942,-68.91672,1.3,6.24,11.7,760.5,0
7/21/20,16:15:34,0,hurricane island far,0.26,0.22,40863.3,0.182,46215.4,85.9,88.4,7.22,0.264,29.72,45767.1,-0.41,1.49,29749,1.206,NA,NA,19.239,0.363,44.03943,-68.91672,1.2,6.24,11.7,760.5,0
7/21/20,16:15:35,0,hurricane island far,0.27,0.22,40882.5,0.245,47335.4,88.3,90.9,6.87,0.355,30.48,46808.6,-0.47,1.54,30426,1.206,NA,NA,18.372,0.405,44.03943,-68.91672,1.3,6.24,11.7,760.5,0
7/21/20,16:15:36,0,hurricane island far,0.28,0.23,40830,0.283,47624.3,89.6,92.2,7.04,0.412,30.67,47074.4,-0.54,1.58,30598,1.206,NA,NA,18.002,0.424,44.03943,-68.91671,1.2,6.24,11.7,760.4,0
7/21/20,16:15:37,0,hurricane island far,0.27,0.24,40795,0.309,48068.9,90.9,93.5,7.18,0.45,30.97,47487,-0.56,1.61,30867,1.206,NA,NA,17.622,0.432,44.03943,-68.91671,2,6.24,11.7,760.5,0
7/21/20,16:15:38,0,hurricane island far,0.28,0.27,40780.6,0.331,48414.2,91.9,94.5,7.3,0.482,31.2,47809.1,-0.58,1.62,31076,1.206,NA,NA,17.264,0.439,44.03943,-68.91671,1.9,6.24,11.7,760.6,0
7/21/20,16:15:39,0,hurricane island far,0.28,0.28,40767.6,0.345,48730.3,96.2,99,7.67,0.502,31.41,48104.4,-0.62,1.61,31268,1.206,NA,NA,17.015,0.442,44.03942,-68.91671,2.5,6.24,11.7,760.6,0
7/21/20,16:15:40,0,hurricane island far,0.31,0.28,40767.2,0.356,48977.1,97.6,100.4,7.81,0.518,31.58,48335.9,-0.65,1.64,31418,1.206,NA,NA,16.774,0.444,44.03943,-68.9167,2.8,6.24,11.7,760.5,0
7/21/20,16:15:41,0,hurricane island far,0.3,0.28,40769.6,0.363,49222.6,98.7,101.5,7.92,0.528,31.75,48566.5,-0.69,1.65,31568,1.206,NA,NA,16.595,0.433,44.03943,-68.9167,3.2,6.24,11.7,760.5,0
7/21/20,16:15:42,0,hurricane island far,0.29,0.27,40769.4,0.372,49404.5,99.1,102,7.98,0.542,31.87,48737.5,-0.69,1.67,31679,1.206,NA,NA,16.42,0.44,44.03943,-68.9167,3.6,6.24,11.7,760.5,0
7/21/20,16:15:43,0,hurricane island far,0.29,0.26,40768.1,0.377,50857.1,99.8,102.7,8.18,0.549,32.85,50107.9,-0.71,1.67,32570,1.206,NA,NA,15.241,0.435,44.03943,-68.9167,3.6,6.24,11.7,760.5,0
7/21/20,16:15:44,0,hurricane island far,0.29,0.26,40767.1,0.382,51011.7,100.9,103.8,8.28,0.556,32.95,50254.3,-0.72,1.65,32665,1.206,NA,NA,15.101,0.443,44.03943,-68.9167,3.4,6.24,11.7,760.5,0
7/21/20,16:15:45,0,hurricane island far,0.29,0.27,40768.3,0.385,51158.9,101.6,104.6,8.36,0.561,33.05,50393.9,-0.74,1.67,32756,1.206,NA,NA,15,0.43,44.03944,-68.91671,1.6,6.24,11.7,760.5,0
7/21/20,16:15:46,0,hurricane island far,0.29,0.27,40768.9,0.388,51209.8,102.1,105,8.41,0.565,33.08,50442.1,-0.74,1.66,32787,1.206,NA,NA,14.952,0.432,44.03944,-68.91671,1.5,6.24,11.7,760.6,0
7/21/20,16:15:47,0,hurricane island far,0.3,0.25,40762.7,0.389,51274.6,102.5,105.5,8.45,0.568,33.13,50503.3,-0.77,1.66,32827,1.206,NA,NA,14.902,0.405,44.03944,-68.91671,1.5,6.24,11.7,760.6,0
7/21/20,16:15:48,0,hurricane island far,0.29,0.25,40756.7,0.39,51311.9,102.8,105.8,8.48,0.569,33.15,50538.5,-0.8,1.65,32850,1.206,NA,NA,14.862,0.408,44.03944,-68.91671,1.6,6.24,11.7,760.5,0
7/21/20,16:15:49,0,hurricane island far,0.3,0.24,40757,0.391,51354.3,103.2,106.2,8.52,0.569,33.18,50578.7,-0.84,1.65,32876,1.206,NA,NA,14.833,0.394,44.03945,-68.91671,1.6,6.24,11.7,760.4,0
7/21/20,16:15:50,0,hurricane island far,0.29,0.25,40758.6,0.392,51385.8,103.5,106.5,8.54,0.571,33.2,50608.7,-0.85,1.64,32896,1.206,NA,NA,14.807,0.408,44.03945,-68.91671,1.8,6.24,11.7,760.4,0
7/21/20,16:15:51,0,hurricane island far,0.29,0.26,40758.1,0.392,51415.7,103.8,106.8,8.57,0.571,33.22,50637,-0.85,1.63,32914,1.206,NA,NA,14.786,0.396,44.03945,-68.91671,1.6,6.24,11.7,760.5,0
7/21/20,16:15:52,0,hurricane island far,0.3,0.27,40758.8,0.392,51441.5,104,107,8.59,0.571,33.24,50661.5,-0.85,1.63,32930,1.206,NA,NA,14.763,0.393,44.03945,-68.91671,1.5,6.24,11.7,760.5,0
7/21/20,16:15:53,0,hurricane island far,0.3,0.27,40755.4,0.392,51463,104.2,107.3,8.61,0.571,33.25,50681.7,-0.84,1.63,32943,1.206,NA,NA,14.746,0.397,44.03945,-68.91671,1.5,6.24,11.7,760.6,0
7/21/20,16:15:54,0,hurricane island far,0.3,0.28,40749.6,0.392,51477.8,104.4,107.5,8.63,0.572,33.26,50695.6,-0.83,1.63,32952,1.206,NA,NA,14.726,0.395,44.03945,-68.91671,1.5,6.24,11.7,760.6,0
7/21/20,16:15:55,0,hurricane island far,0.31,0.3,40744.9,0.392,51496.3,104.8,107.8,8.67,0.572,33.28,50713,-0.81,1.63,32963,1.206,NA,NA,14.709,0.388,44.03945,-68.91671,1.6,6.24,11.7,760.5,0
7/21/20,16:15:56,0,hurricane island far,0.3,0.29,40739.7,0.393,51509.9,105.3,108.3,8.71,0.572,33.29,50725.6,-0.8,1.64,32972,1.206,NA,NA,14.691,0.402,44.03945,-68.91671,1.7,6.24,11.7,760.5,0
7/21/20,16:15:57,0,hurricane island far,0.3,0.29,40735.2,0.391,51527,105.7,108.7,8.74,0.57,33.3,50741.7,-0.79,1.65,32982,1.206,NA,NA,14.675,0.362,44.03946,-68.91671,1.7,6.24,11.7,760.5,0
7/21/20,16:15:58,0,hurricane island far,0.3,0.31,40729.4,0.39,51538.6,106,109.1,8.78,0.568,33.3,50752.5,-0.77,1.65,32989,1.206,NA,NA,14.658,0.36,44.03946,-68.91671,1.6,6.24,11.7,760.4,0
7/21/20,16:15:59,0,hurricane island far,0.3,0.31,40723.6,0.389,51566.8,106.3,109.4,8.8,0.568,33.32,50778.9,-0.75,1.63,33006,1.206,NA,NA,14.632,0.37,44.03946,-68.91671,1.6,6.24,11.7,760.5,0
7/21/20,16:16:00,0,hurricane island far,0.3,0.33,40714.6,0.389,51594.5,106.7,109.8,8.83,0.567,33.34,50804.9,-0.73,1.63,33023,1.206,NA,NA,14.597,0.371,44.03946,-68.91671,1.5,6.24,11.7,760.5,0
7/21/20,16:16:01,0,hurricane island far,0.31,0.33,40705.9,0.389,51623.2,106.9,110,8.86,0.567,33.36,50831.8,-0.73,1.64,33041,1.206,NA,NA,14.57,0.39,44.03947,-68.91671,1.2,6.24,11.7,760.5,0
7/21/20,16:16:02,0,hurricane island far,0.32,0.33,40696.9,0.388,51643.5,107.2,110.3,8.88,0.566,33.37,50850.7,-0.7,1.64,33053,1.206,NA,NA,14.542,0.37,44.03947,-68.91671,1,6.24,11.7,760.6,0
7/21/20,16:16:03,0,hurricane island far,0.31,0.33,40688.5,0.389,51666.7,107.4,110.5,8.91,0.566,33.39,50872.4,-0.69,1.66,33067,1.206,NA,NA,14.519,0.398,44.03947,-68.91671,1.1,6.24,11.7,760.6,0
7/21/20,16:16:04,0,hurricane island far,0.32,0.33,40681.1,0.388,51685.3,107.6,110.7,8.93,0.566,33.4,50889.8,-0.68,1.66,33078,1.206,NA,NA,14.494,0.379,44.03947,-68.91671,1.1,6.24,11.7,760.5,0
7/21/20,16:16:05,0,hurricane island far,0.32,0.34,40675.2,0.388,51708.1,107.8,110.9,8.94,0.566,33.42,50911.2,-0.67,1.66,33092,1.206,NA,NA,14.473,0.383,44.03947,-68.91671,1.1,6.24,11.7,760.6,0
7/21/20,16:16:06,0,hurricane island far,0.33,0.34,40671.4,0.388,51728.4,108,111.1,8.97,0.566,33.43,50930.3,-0.66,1.67,33105,1.206,NA,NA,14.451,0.391,44.03947,-68.91671,1.2,6.24,11.7,760.6,0
7/21/20,16:16:07,0,hurricane island far,0.34,0.34,40667.4,0.388,51748.8,108.1,111.3,8.98,0.566,33.44,50949.6,-0.65,1.68,33117,1.206,NA,NA,14.434,0.384,44.03947,-68.91671,1.2,6.24,11.7,760.6,0
7/21/20,16:16:08,0,hurricane island far,0.34,0.35,40662.2,0.388,51762.3,108.3,111.5,9,0.566,33.45,50962.2,-0.64,1.7,33125,1.206,NA,NA,14.416,0.394,44.03947,-68.91671,1,6.24,11.7,760.5,0
7/21/20,16:16:09,0,hurricane island far,0.34,0.34,40659.3,0.39,51779.1,108.5,111.6,9.02,0.568,33.46,50978,-0.64,1.71,33136,1.206,NA,NA,14.402,0.376,44.03947,-68.91671,0.7,6.24,11.7,760.5,0
7/21/20,16:16:10,0,hurricane island far,0.36,0.33,40656.6,0.399,51791.3,108.6,111.8,9.03,0.581,33.47,50989.6,-0.65,1.73,33143,1.206,NA,NA,14.388,0.398,44.03947,-68.9167,0.8,6.24,11.7,760.5,0
7/21/20,16:16:11,0,hurricane island far,0.36,0.33,40653.4,0.402,51803.8,108.8,111.9,9.04,0.587,33.48,51001.4,-0.65,1.75,33151,1.206,NA,NA,14.377,0.415,44.03947,-68.9167,0.6,6.24,11.7,760.4,0
7/21/20,16:16:12,0,hurricane island far,0.36,0.32,40649,0.404,51811.1,108.9,112.1,9.06,0.589,33.48,51008.1,-0.67,1.76,33155,1.206,NA,NA,14.366,0.428,44.03948,-68.9167,0.6,6.24,11.7,760.7,0
7/21/20,16:16:13,0,hurricane island far,0.35,0.32,40650.3,0.404,51826.6,109,112.2,9.07,0.588,33.49,51022.9,-0.67,1.78,33165,1.206,NA,NA,14.356,0.394,44.03948,-68.9167,0.7,6.24,11.7,760.5,0
7/21/20,16:16:14,0,hurricane island far,0.34,0.32,40650.5,0.404,51838.1,109.2,112.4,9.08,0.589,33.5,51033.9,-0.67,1.79,33172,1.206,NA,NA,14.346,0.435,44.03948,-68.9167,0.7,6.24,11.7,760.5,0
7/21/20,16:16:15,0,hurricane island far,0.33,0.31,40650.5,0.406,51849.4,109.3,112.5,9.09,0.592,33.51,51044.6,-0.69,1.8,33179,1.206,NA,NA,14.339,0.518,44.03948,-68.9167,1,6.24,11.7,760.5,0
7/21/20,16:16:16,0,hurricane island far,0.32,0.3,40651,0.409,51858.9,109.4,112.6,9.11,0.596,33.52,51053.7,-0.7,1.8,33185,1.206,NA,NA,14.331,0.539,44.03948,-68.9167,1,6.24,11.7,760.5,0
7/21/20,16:16:17,0,hurricane island far,0.32,0.29,40650.7,0.412,51866.5,109.5,112.7,9.11,0.6,33.52,51060.9,-0.71,1.79,33190,1.206,NA,NA,14.326,0.587,44.03948,-68.9167,1.3,6.24,11.7,760.5,0
7/21/20,16:16:18,0,hurricane island far,0.31,0.29,40648.4,0.417,51869.5,109.6,112.8,9.12,0.608,33.52,51063.6,-0.7,1.81,33191,1.206,NA,NA,14.321,0.641,44.03949,-68.9167,1.2,6.24,11.7,760.6,0
7/21/20,16:16:19,0,hurricane island far,0.31,0.3,40641.5,0.423,51867,109.7,112.9,9.13,0.617,33.52,51061,-0.69,1.82,33190,1.206,NA,NA,14.316,0.664,44.03949,-68.9167,1.5,6.24,11.7,760.5,0
7/21/20,16:16:20,0,hurricane island far,0.32,0.31,40632,0.429,51861.5,109.7,112.9,9.13,0.626,33.52,51055.4,-0.69,1.82,33186,1.206,NA,NA,14.31,0.696,44.03949,-68.9167,1.9,6.24,11.7,760.6,0
7/21/20,16:16:21,0,hurricane island far,0.31,0.32,40619.2,0.437,51854.7,109.8,113,9.14,0.637,33.51,51048.3,-0.69,1.84,33181,1.206,NA,NA,14.304,0.784,44.03949,-68.91669,2.3,6.24,11.7,760.6,0
